"id","action","symbol","strategy","tf","entry_time","entry_price","order_value","order_interval","price_10min","price_10min_ts","price_30min","price_30min_ts","price_60min","price_60min_ts","price_1day","price_1day_ts","result_10min","result_30min","result_60min","result_1day","pnl","created_at","updated_at","trade","martingale","signal_time"
3531,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 18:23:03",112295.0076087,0,0,112291.53956522,"2025-09-10 18:33:04",112275.61913043,"2025-09-10 18:53:04",112621.28086957,"2025-09-10 19:23:04",0,,"WIN","WIN","LOSE",,0,"2025-09-10 18:23:03","2025-09-10 19:23:04",FALSE,FALSE,
3532,"Sell","BTCUSDT","MWP-20","1","2025-09-10 18:38:05",112264.30673913,0,0,112281.61978261,"2025-09-10 18:48:07",112359.15282609,"2025-09-10 19:08:07",113190.5573913,"2025-09-10 19:38:07",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 18:38:05","2025-09-10 19:38:07",FALSE,FALSE,
3533,"Sell","BTCUSDT","Range FRAMA3","1","2025-09-10 18:39:03",112243.33369565,0,0,112284.29826087,"2025-09-10 18:49:05",112376.38152174,"2025-09-10 19:09:04",113260.76086957,"2025-09-10 19:39:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 18:39:03","2025-09-10 19:39:05",FALSE,FALSE,
3534,"Sell","BTCUSDT","MWP-27","1","2025-09-10 18:42:03",112214.80956522,0,0,112270.09282609,"2025-09-10 18:52:05",112339.39891304,"2025-09-10 19:12:05",113177.24869565,"2025-09-10 19:42:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 18:42:03","2025-09-10 19:42:06",FALSE,FALSE,
3535,"FlowTrend Bearish + Sell","BTCUSDT","MWP-27","1","2025-09-10 18:42:03",112214.80956522,0,0,112270.09282609,"2025-09-10 18:52:05",112339.39891304,"2025-09-10 19:12:05",113177.24869565,"2025-09-10 19:42:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 18:42:03","2025-09-10 19:42:06",FALSE,FALSE,
3536,"Sell","BTCUSDT","MWP-25","1","2025-09-10 18:42:03",112214.80956522,0,0,112270.09282609,"2025-09-10 18:52:05",112339.39891304,"2025-09-10 19:12:05",113177.24869565,"2025-09-10 19:42:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 18:42:03","2025-09-10 19:42:06",FALSE,FALSE,
3537,"FlowTrend Bearish + Sell","BTCUSDT","MWP-25","1","2025-09-10 18:42:03",112214.80956522,0,0,112270.09282609,"2025-09-10 18:52:05",112339.39891304,"2025-09-10 19:12:05",113177.24869565,"2025-09-10 19:42:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 18:42:03","2025-09-10 19:42:06",FALSE,FALSE,
3538,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 19:01:04",112317.45021739,0,0,112407.99847826,"2025-09-10 19:11:06",113357.10326087,"2025-09-10 19:31:06",113390.20434783,"2025-09-10 20:01:06",0,,"WIN","WIN","WIN",,0,"2025-09-10 19:01:04","2025-09-10 20:01:06",FALSE,FALSE,
3539,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-10 19:04:03",112370.17891304,0,0,112441.90108696,"2025-09-10 19:14:04",113305.50586957,"2025-09-10 19:34:04",113528.36173913,"2025-09-10 20:04:04",0,,"WIN","WIN","WIN",,0,"2025-09-10 19:04:03","2025-09-10 20:04:04",FALSE,FALSE,
3540,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-20","1","2025-09-10 19:05:03",112380.1773913,0,0,112409.21108696,"2025-09-10 19:15:05",113317.04543478,"2025-09-10 19:35:05",113548.75869565,"2025-09-10 20:05:05",0,,"WIN","WIN","WIN",,0,"2025-09-10 19:05:03","2025-09-10 20:05:05",FALSE,FALSE,
3541,"Buy","BTCUSDT","MWP-20","1","2025-09-10 19:05:03",112380.1773913,0,0,112409.21108696,"2025-09-10 19:15:05",113317.04543478,"2025-09-10 19:35:05",113548.75869565,"2025-09-10 20:05:05",0,,"WIN","WIN","WIN",,0,"2025-09-10 19:05:03","2025-09-10 20:05:05",FALSE,FALSE,
3542,"Buy","BTCUSDT","MWP-27","1","2025-09-10 19:14:03",112441.90108696,0,0,112696.9923913,"2025-09-10 19:24:05",113191.95195652,"2025-09-10 19:44:05",113651.69130435,"2025-09-10 20:14:05",0,,"WIN","WIN","WIN",,0,"2025-09-10 19:14:03","2025-09-10 20:14:05",FALSE,FALSE,
3543,"FlowTrend Bullish + Buy","BTCUSDT","MWP-27","1","2025-09-10 19:14:03",112441.90108696,0,0,112696.9923913,"2025-09-10 19:24:05",113191.95195652,"2025-09-10 19:44:05",113651.69130435,"2025-09-10 20:14:05",0,,"WIN","WIN","WIN",,0,"2025-09-10 19:14:03","2025-09-10 20:14:05",FALSE,FALSE,
3544,"Buy","BTCUSDT","MWP-25","1","2025-09-10 19:14:03",112441.90108696,0,0,112696.9923913,"2025-09-10 19:24:05",113191.95195652,"2025-09-10 19:44:05",113651.69130435,"2025-09-10 20:14:05",0,,"WIN","WIN","WIN",,0,"2025-09-10 19:14:03","2025-09-10 20:14:05",FALSE,FALSE,
3545,"FlowTrend Bullish + Buy","BTCUSDT","MWP-25","1","2025-09-10 19:14:03",112441.90108696,0,0,112696.9923913,"2025-09-10 19:24:05",113191.95195652,"2025-09-10 19:44:05",113651.69130435,"2025-09-10 20:14:05",0,,"WIN","WIN","WIN",,0,"2025-09-10 19:14:03","2025-09-10 20:14:05",FALSE,FALSE,
3546,"Buy","BTCUSDT","Range Filter5","5","2025-09-10 19:20:04",112648.57934783,0,0,112632.16326087,"2025-09-10 19:30:05",112969.37565217,"2025-09-10 19:50:04",113588.63456522,"2025-09-10 20:20:05",0,,"LOSE","WIN","WIN",,0,"2025-09-10 19:20:04","2025-09-10 20:20:05",FALSE,FALSE,
3547,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-10 19:40:05",113049.76347826,0,0,112969.37565217,"2025-09-10 19:50:05",113791.22630435,"2025-09-10 20:10:07",113720.03086957,"2025-09-10 20:40:07",0,,"WIN","LOSE","LOSE",,0,"2025-09-10 19:40:05","2025-09-10 20:40:07",FALSE,FALSE,
3548,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-10 19:50:04",112969.37565217,0,0,113408.11130435,"2025-09-10 20:00:06",113588.63456522,"2025-09-10 20:20:05",114261.62891304,"2025-09-10 20:50:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 19:50:04","2025-09-10 20:50:06",FALSE,FALSE,
3549,"Sell","BTCUSDT","Range FRAMA3","1","2025-09-10 19:50:04",112969.37565217,0,0,113408.11130435,"2025-09-10 20:00:06",113588.63456522,"2025-09-10 20:20:05",114261.62891304,"2025-09-10 20:50:06",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 19:50:04","2025-09-10 20:50:06",FALSE,FALSE,
3550,"Sell","BTCUSDT","Range FRAMA3","1","2025-09-10 20:23:03",113526.98978261,0,0,113463.81847826,"2025-09-10 20:33:04",113959.26434783,"2025-09-10 20:53:04",114200.8723913,"2025-09-10 21:23:04",0,,"WIN","LOSE","LOSE",,0,"2025-09-10 20:23:03","2025-09-10 21:23:04",FALSE,FALSE,
3551,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-10 20:23:03",113526.98978261,0,0,113463.81847826,"2025-09-10 20:33:04",113959.26434783,"2025-09-10 20:53:04",114200.8723913,"2025-09-10 21:23:04",0,,"WIN","LOSE","LOSE",,0,"2025-09-10 20:23:03","2025-09-10 21:23:04",FALSE,FALSE,
3552,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 20:25:04",113490.35456522,0,0,113552.12326087,"2025-09-10 20:35:05",113817.35108696,"2025-09-10 20:55:05",114243.12521739,"2025-09-10 21:25:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 20:25:04","2025-09-10 21:25:05",FALSE,FALSE,
3553,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-10 20:41:03",113799.04282609,0,0,114087.99826087,"2025-09-10 20:51:04",114074.36608696,"2025-09-10 21:11:04",114056.63434783,"2025-09-10 21:41:04",0,,"WIN","WIN","WIN",,0,"2025-09-10 20:41:03","2025-09-10 21:41:04",FALSE,FALSE,
3554,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 20:41:03",113799.04282609,0,0,114087.99826087,"2025-09-10 20:51:04",114074.36608696,"2025-09-10 21:11:04",114056.63434783,"2025-09-10 21:41:04",0,,"WIN","WIN","WIN",,0,"2025-09-10 20:41:03","2025-09-10 21:41:04",FALSE,FALSE,
3555,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 20:54:03",113891.86695652,0,0,113938.11347826,"2025-09-10 21:04:05",114202.24586957,"2025-09-10 21:24:05",113921.88630435,"2025-09-10 21:54:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 20:54:03","2025-09-10 21:54:05",FALSE,FALSE,
3556,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-10 21:07:03",114129.62804348,0,0,114053.90065217,"2025-09-10 21:17:04",114101.61130435,"2025-09-10 21:37:04",113999.09717391,"2025-09-10 22:07:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 21:07:03","2025-09-10 22:07:04",FALSE,FALSE,
3557,"Buy","BTCUSDT","Range FRAMA3","1","2025-09-10 21:07:03",114129.62804348,0,0,114053.90065217,"2025-09-10 21:17:04",114101.61130435,"2025-09-10 21:37:04",113999.09717391,"2025-09-10 22:07:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 21:07:03","2025-09-10 22:07:04",FALSE,FALSE,
3558,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 21:24:03",114202.4676087,0,0,114000.07195652,"2025-09-10 21:34:05",113921.88630435,"2025-09-10 21:54:05",113774.84521739,"2025-09-10 22:24:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 21:24:03","2025-09-10 22:24:05",FALSE,FALSE,
3559,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 21:35:04",113984.55369565,0,0,114067.58369565,"2025-09-10 21:45:05",113942.24869565,"2025-09-10 22:05:06",113836.8423913,"2025-09-10 22:35:05",0,,"LOSE","WIN","WIN",,0,"2025-09-10 21:35:04","2025-09-10 22:35:05",FALSE,FALSE,
3560,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-20","1","2025-09-10 21:55:04",113824.76543478,0,0,113942.24869565,"2025-09-10 22:05:06",113803.61152174,"2025-09-10 22:25:06",113907.15217391,"2025-09-10 22:55:05",0,,"LOSE","WIN","LOSE",,0,"2025-09-10 21:55:04","2025-09-10 22:55:05",FALSE,FALSE,
3561,"Sell","BTCUSDT","MWP-20","1","2025-09-10 21:55:04",113824.76543478,0,0,113942.24869565,"2025-09-10 22:05:06",113803.61152174,"2025-09-10 22:25:06",113907.15217391,"2025-09-10 22:55:05",0,,"LOSE","WIN","LOSE",,0,"2025-09-10 21:55:04","2025-09-10 22:55:05",FALSE,FALSE,
3562,"Sell","BTCUSDT","Range Filter5","5","2025-09-10 22:00:13",113926.62695652,0,0,114058.05978261,"2025-09-10 22:10:14",113846.19304348,"2025-09-10 22:30:13",113907.87652174,"2025-09-10 23:00:14",0,,"LOSE","WIN","WIN",,0,"2025-09-10 22:00:13","2025-09-10 23:00:14",FALSE,FALSE,
3563,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 22:08:03",114072.73869565,0,0,114010.1973913,"2025-09-10 22:18:04",113795.36543478,"2025-09-10 22:38:04",113799.85456522,"2025-09-10 23:08:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-10 22:08:03","2025-09-10 23:08:04",FALSE,FALSE,
3564,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-10 22:20:04",113841.09608696,0,0,113860.66565217,"2025-09-10 22:30:06",113874.09021739,"2025-09-10 22:50:06",113679.36782609,"2025-09-10 23:20:05",0,,"LOSE","LOSE","WIN",,0,"2025-09-10 22:20:04","2025-09-10 23:20:05",FALSE,FALSE,
3565,"Sell","BTCUSDT","MWP-25","1","2025-09-10 22:32:04",113746.54065217,0,0,113872.62891304,"2025-09-10 22:42:06",113895.79695652,"2025-09-10 23:02:05",113627.94869565,"2025-09-10 23:32:05",0,,"LOSE","LOSE","WIN",,0,"2025-09-10 22:32:04","2025-09-10 23:32:05",FALSE,FALSE,
3566,"FlowTrend Bearish + Sell+","BTCUSDT","MWP-25","1","2025-09-10 22:32:04",113746.54065217,0,0,113872.62891304,"2025-09-10 22:42:06",113895.79695652,"2025-09-10 23:02:05",113627.94869565,"2025-09-10 23:32:05",0,,"LOSE","LOSE","WIN",,0,"2025-09-10 22:32:04","2025-09-10 23:32:05",FALSE,FALSE,
3567,"FlowTrend Bearish + Sell","BTCUSDT","MWP-27","1","2025-09-10 23:13:03",113717.4576087,0,0,113697.37869565,"2025-09-10 23:23:04",113686.86652174,"2025-09-10 23:43:04",113987.60782609,"2025-09-11 00:13:05",0,,"WIN","WIN","LOSE",,0,"2025-09-10 23:13:03","2025-09-11 00:13:05",FALSE,FALSE,
3568,"Sell","BTCUSDT","MWP-27","1","2025-09-10 23:13:03",113717.4576087,0,0,113697.37869565,"2025-09-10 23:23:04",113686.86652174,"2025-09-10 23:43:04",113987.60782609,"2025-09-11 00:13:05",0,,"WIN","WIN","LOSE",,0,"2025-09-10 23:13:03","2025-09-11 00:13:05",FALSE,FALSE,
3569,"FlowTrend Bearish + Sell","BTCUSDT","MWP-30","1","2025-09-10 23:20:05",113679.36782609,0,0,113674.91608696,"2025-09-10 23:30:07",113648.27,"2025-09-10 23:50:07",113907.68130435,"2025-09-11 00:20:07",0,,"WIN","WIN","LOSE",,0,"2025-09-10 23:20:05","2025-09-11 00:20:07",FALSE,FALSE,
3570,"Sell","BTCUSDT","MWP-30","1","2025-09-10 23:20:05",113679.36782609,0,0,113674.91608696,"2025-09-10 23:30:07",113648.27,"2025-09-10 23:50:07",113907.68130435,"2025-09-11 00:20:07",0,,"WIN","WIN","LOSE",,0,"2025-09-10 23:20:05","2025-09-11 00:20:07",FALSE,FALSE,
3571,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-10 23:44:03",113742.97521739,0,0,113675.88217391,"2025-09-10 23:54:04",113971.1576087,"2025-09-11 00:14:04",113626.92847826,"2025-09-11 00:44:04",0,,"LOSE","WIN","LOSE",,0,"2025-09-10 23:44:03","2025-09-11 00:44:04",FALSE,FALSE,
3572,"Buy","BTCUSDT","MWP-20","1","2025-09-11 00:01:04",113775.06586957,0,0,113904.11304348,"2025-09-11 00:11:06",113480.63565217,"2025-09-11 00:31:05",113731.33217391,"2025-09-11 01:01:06",0,,"WIN","LOSE","LOSE",,0,"2025-09-11 00:01:04","2025-09-11 01:01:06",FALSE,FALSE,
3573,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-25","1","2025-09-11 00:03:03",113823.23434783,0,0,113987.60782609,"2025-09-11 00:13:05",113536.71195652,"2025-09-11 00:33:05",113833.34630435,"2025-09-11 01:03:05",0,,"WIN","LOSE","WIN",,0,"2025-09-11 00:03:03","2025-09-11 01:03:05",FALSE,FALSE,
3574,"Buy","BTCUSDT","MWP-25","1","2025-09-11 00:03:04",113823.23434783,0,0,113987.60782609,"2025-09-11 00:13:05",113536.71195652,"2025-09-11 00:33:05",113833.34630435,"2025-09-11 01:03:05",0,,"WIN","LOSE","WIN",,0,"2025-09-11 00:03:04","2025-09-11 01:03:05",FALSE,FALSE,
3575,"Buy","BTCUSDT","MWP-27","1","2025-09-11 00:04:03",113882.0073913,0,0,113971.1576087,"2025-09-11 00:14:04",113545.17195652,"2025-09-11 00:34:05",113888.00326087,"2025-09-11 01:04:03",0,,"WIN","LOSE","WIN",,0,"2025-09-11 00:04:03","2025-09-11 01:04:03",FALSE,FALSE,
3576,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-27","1","2025-09-11 00:04:03",113882.0073913,0,0,113971.1576087,"2025-09-11 00:14:04",113545.17195652,"2025-09-11 00:34:05",113888.00326087,"2025-09-11 01:04:03",0,,"WIN","LOSE","WIN",,0,"2025-09-11 00:04:03","2025-09-11 01:04:03",FALSE,FALSE,
3577,"Buy","BTCUSDT","MWP-30","1","2025-09-11 00:05:04",113891.86673913,0,0,113990.92282609,"2025-09-11 00:15:05",113566.52173913,"2025-09-11 00:35:05",113846.38021739,"2025-09-11 01:05:06",0,,"WIN","LOSE","LOSE",,0,"2025-09-11 00:05:04","2025-09-11 01:05:06",FALSE,FALSE,
3578,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-30","1","2025-09-11 00:05:04",113891.86673913,0,0,113990.92282609,"2025-09-11 00:15:05",113566.52173913,"2025-09-11 00:35:05",113846.38021739,"2025-09-11 01:05:06",0,,"WIN","LOSE","LOSE",,0,"2025-09-11 00:05:04","2025-09-11 01:05:06",FALSE,FALSE,
3579,"Buy","BTCUSDT","Range Filter5","5","2025-09-11 00:15:05",113990.92282609,0,0,113716.86717391,"2025-09-11 00:25:07",113635.09543478,"2025-09-11 00:45:07",113770.78956522,"2025-09-11 01:15:07",0,,"LOSE","LOSE","LOSE",,0,"2025-09-11 00:15:05","2025-09-11 01:15:07",FALSE,FALSE,
3580,"Sell","BTCUSDT","Range FRAMA3","1","2025-09-11 00:21:04",113822.49891304,0,0,113480.63565217,"2025-09-11 00:31:05",113751.98543478,"2025-09-11 00:51:05",113556.32956522,"2025-09-11 01:21:07",0,,"WIN","WIN","WIN",,0,"2025-09-11 00:21:04","2025-09-11 01:21:07",FALSE,FALSE,
3581,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-11 00:21:04",113822.49891304,0,0,113480.63565217,"2025-09-11 00:31:05",113751.98543478,"2025-09-11 00:51:05",113556.32956522,"2025-09-11 01:21:07",0,,"WIN","WIN","WIN",,0,"2025-09-11 00:21:04","2025-09-11 01:21:07",FALSE,FALSE,
3582,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-11 00:21:05",113822.49891304,0,0,113480.63565217,"2025-09-11 00:31:05",113757.77304348,"2025-09-11 00:51:05",113557.94695652,"2025-09-11 01:21:07",0,,"WIN","WIN","WIN",,0,"2025-09-11 00:21:05","2025-09-11 01:21:07",FALSE,FALSE,
3583,"Sell","BTCUSDT","MWP-20","1","2025-09-11 00:21:05",113822.49891304,0,0,113480.63565217,"2025-09-11 00:31:05",113757.77304348,"2025-09-11 00:51:05",113557.94695652,"2025-09-11 01:21:07",0,,"WIN","WIN","WIN",,0,"2025-09-11 00:21:05","2025-09-11 01:21:07",FALSE,FALSE,
3584,"Sell","BTCUSDT","MWP-25","1","2025-09-11 00:23:03",113803.94608696,0,0,113536.71195652,"2025-09-11 00:33:05",113735.48652174,"2025-09-11 00:53:04",113635.19326087,"2025-09-11 01:23:04",0,,"WIN","WIN","WIN",,0,"2025-09-11 00:23:03","2025-09-11 01:23:04",FALSE,FALSE,
3585,"Sell","BTCUSDT","MWP-30","1","2025-09-11 00:24:03",113751.72217391,0,0,113545.17195652,"2025-09-11 00:34:05",113704.50391304,"2025-09-11 00:54:05",113598.26065217,"2025-09-11 01:24:05",0,,"WIN","WIN","WIN",,0,"2025-09-11 00:24:03","2025-09-11 01:24:05",FALSE,FALSE,
3586,"Sell","BTCUSDT","MWP-27","1","2025-09-11 00:24:03",113751.72217391,0,0,113545.17195652,"2025-09-11 00:34:05",113704.50391304,"2025-09-11 00:54:05",113598.26065217,"2025-09-11 01:24:05",0,,"WIN","WIN","WIN",,0,"2025-09-11 00:24:03","2025-09-11 01:24:05",FALSE,FALSE,
3587,"Sell","BTCUSDT","Range Filter5","5","2025-09-11 00:30:07",113458.12043478,0,0,113519.28695652,"2025-09-11 00:40:09",113707.29282609,"2025-09-11 01:00:09",113393.88304348,"2025-09-11 01:30:07",0,,"LOSE","LOSE","WIN",,0,"2025-09-11 00:30:07","2025-09-11 01:30:07",FALSE,FALSE,
3588,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-11 00:48:03",113670.055,0,0,113706.13630435,"2025-09-11 00:58:05",113686.88173913,"2025-09-11 01:18:03",113453.90717391,"2025-09-11 01:48:04",0,,"WIN","WIN","LOSE",,0,"2025-09-11 00:48:03","2025-09-11 01:48:04",FALSE,FALSE,
3589,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-11 00:49:04",113689.21195652,0,0,113723.09717391,"2025-09-11 00:59:05",113654.17434783,"2025-09-11 01:19:05",113397.17652174,"2025-09-11 01:49:04",0,,"WIN","LOSE","LOSE",,0,"2025-09-11 00:49:04","2025-09-11 01:49:04",FALSE,FALSE,
3590,"Buy","BTCUSDT","MWP-20","1","2025-09-11 01:02:03",113769.74869565,0,0,113754.6976087,"2025-09-11 01:12:05",113426.26195652,"2025-09-11 01:32:05",113611.28195652,"2025-09-11 02:02:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-11 01:02:03","2025-09-11 02:02:05",FALSE,FALSE,
3591,"FlowTrend Bullish + Buy+","BTCUSDT","MWP-25","1","2025-09-11 01:04:03",113888.00326087,0,0,113730.08543478,"2025-09-11 01:14:05",113506.55565217,"2025-09-11 01:34:05",113538.27543478,"2025-09-11 02:04:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-11 01:04:03","2025-09-11 02:04:05",FALSE,FALSE,
3592,"Buy","BTCUSDT","MWP-25","1","2025-09-11 01:04:03",113888.00326087,0,0,113730.08543478,"2025-09-11 01:14:05",113506.55565217,"2025-09-11 01:34:05",113538.27543478,"2025-09-11 02:04:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-11 01:04:03","2025-09-11 02:04:05",FALSE,FALSE,
3593,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-11 01:11:03",113719.59434783,0,0,113556.79347826,"2025-09-11 01:21:06",113588.92434783,"2025-09-11 01:41:03",113502.56673913,"2025-09-11 02:11:04",0,,"WIN","WIN","WIN",,0,"2025-09-11 01:11:03","2025-09-11 02:11:04",FALSE,FALSE,
3594,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-11 01:18:03",113686.88173913,0,0,113374.19565217,"2025-09-11 01:28:05",113453.90717391,"2025-09-11 01:48:04",113302.51956522,"2025-09-11 02:18:05",0,,"WIN","WIN","WIN",,0,"2025-09-11 01:18:03","2025-09-11 02:18:05",FALSE,FALSE,
3595,"Sell","BTCUSDT","MWP-20","1","2025-09-11 01:20:04",113600.13217391,0,0,113393.865,"2025-09-11 01:30:06",113411.68804348,"2025-09-11 01:50:06",113309.72043478,"2025-09-11 02:20:06",0,,"WIN","WIN","WIN",,0,"2025-09-11 01:20:04","2025-09-11 02:20:06",FALSE,FALSE,
3596,"FlowTrend Bearish + Sell","BTCUSDT","MWP-20","1","2025-09-11 01:20:04",113600.13217391,0,0,113393.865,"2025-09-11 01:30:06",113411.68804348,"2025-09-11 01:50:06",113309.72043478,"2025-09-11 02:20:06",0,,"WIN","WIN","WIN",,0,"2025-09-11 01:20:04","2025-09-11 02:20:06",FALSE,FALSE,
3597,"Sell","BTCUSDT","MWP-25","1","2025-09-11 01:21:06",113556.79347826,0,0,113366.55804348,"2025-09-11 01:31:05",113421.06586957,"2025-09-11 01:51:05",113267.60608696,"2025-09-11 02:21:05",0,,"WIN","WIN","WIN",,0,"2025-09-11 01:21:06","2025-09-11 02:21:05",FALSE,FALSE,
3598,"FlowTrend Bearish + Sell","BTCUSDT","MWP-25","1","2025-09-11 01:21:06",113556.79347826,0,0,113366.55804348,"2025-09-11 01:31:05",113421.06586957,"2025-09-11 01:51:05",113267.60608696,"2025-09-11 02:21:05",0,,"WIN","WIN","WIN",,0,"2025-09-11 01:21:06","2025-09-11 02:21:05",FALSE,FALSE,
3599,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-11 01:35:04",113555.22391304,0,0,113493.82108696,"2025-09-11 01:45:05",113495.01956522,"2025-09-11 02:05:06",113245.06108696,"2025-09-11 02:35:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-11 01:35:04","2025-09-11 02:35:05",FALSE,FALSE,
3600,"Buy","BTCUSDT","Range FRAMA3-99","1","2025-09-11 01:41:03",113588.92434783,0,0,113421.06586957,"2025-09-11 01:51:04",113502.56673913,"2025-09-11 02:11:04",113270.48369565,"2025-09-11 02:41:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-11 01:41:03","2025-09-11 02:41:04",FALSE,FALSE,
3601,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-11 01:49:03",113397.10695652,0,0,113646.06673913,"2025-09-11 01:59:05",113307.29521739,"2025-09-11 02:19:05",113436.96717391,"2025-09-11 02:49:05",0,,"LOSE","WIN","LOSE",,0,"2025-09-11 01:49:03","2025-09-11 02:49:05",FALSE,FALSE,
3602,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-11 01:56:03",113627.45695652,0,0,113535.73304348,"2025-09-11 02:06:05",113242.58391304,"2025-09-11 02:26:05",113384.39565217,"2025-09-11 02:56:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-11 01:56:03","2025-09-11 02:56:05",FALSE,FALSE,
3603,"Buy","BTCUSDT","MWP-20","1","2025-09-11 01:56:03",113627.45695652,0,0,113535.73304348,"2025-09-11 02:06:05",113242.58391304,"2025-09-11 02:26:05",113384.39565217,"2025-09-11 02:56:05",0,,"LOSE","LOSE","LOSE",,0,"2025-09-11 01:56:03","2025-09-11 02:56:05",FALSE,FALSE,
3604,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-11 02:13:03",113408.88173913,0,0,113283.13717391,"2025-09-11 02:23:04",113365.76956522,"2025-09-11 02:43:05",113707.42695652,"2025-09-11 03:13:05",0,,"WIN","WIN","LOSE",,0,"2025-09-11 02:13:03","2025-09-11 03:13:05",FALSE,FALSE,
3605,"Sell","BTCUSDT","Range FRAMA3-99","1","2025-09-11 02:14:03",113386.86847826,0,0,113281.58586957,"2025-09-11 02:24:05",113443.22326087,"2025-09-11 02:44:07",113704.04152174,"2025-09-11 03:14:05",0,,"WIN","LOSE","LOSE",,0,"2025-09-11 02:14:03","2025-09-11 03:14:05",FALSE,FALSE,
3606,"Sell","BTCUSDT","MWP-20","1","2025-09-11 02:14:03",113386.86847826,0,0,113281.58586957,"2025-09-11 02:24:05",113443.22326087,"2025-09-11 02:44:07",113704.04152174,"2025-09-11 03:14:05",0,,"WIN","LOSE","LOSE",,0,"2025-09-11 02:14:03","2025-09-11 03:14:05",FALSE,FALSE,
3607,"FlowTrend Bearish + Sell","BTCUSDT","MWP-20","1","2025-09-11 02:14:03",113386.86847826,0,0,113281.58586957,"2025-09-11 02:24:05",113443.22326087,"2025-09-11 02:44:07",113704.04152174,"2025-09-11 03:14:05",0,,"WIN","LOSE","LOSE",,0,"2025-09-11 02:14:03","2025-09-11 03:14:05",FALSE,FALSE,
3608,"Buy","BTCUSDT","UT-BOT2-10","1","2025-09-11 02:34:03",113322.81652174,0,0,113446.71934783,"2025-09-11 02:44:07",113612.41043478,"2025-09-11 03:04:04",113695.64413043,"2025-09-11 03:34:04",0,,"WIN","WIN","WIN",,0,"2025-09-11 02:34:03","2025-09-11 03:34:04",FALSE,FALSE,
3609,"Sell","BTCUSDT","UT-BOT2-10","1","2025-09-11 02:38:03",113187.79,0,0,113447.70456522,"2025-09-11 02:48:04",113710.26391304,"2025-09-11 03:08:04",113702.79630435,"2025-09-11 03:38:04",0,,"LOSE","LOSE","LOSE",,0,"2025-09-11 02:38:03","2025-09-11 03:38:04",FALSE,FALSE,
